INFO 2026-06-17 00:41:52,688 autoreload 10152 8240 Watching for file changes with StatReloader
INFO 2026-06-25 13:20:07,590 basehttp 9312 6472 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:20:07,605 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:20:07,615 basehttp 9312 6472 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:20:07,625 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:20:37,654 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:20:37,658 basehttp 9312 6472 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:21:07,587 basehttp 9312 6472 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:21:07,592 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:21:15,343 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:21:15,355 basehttp 9312 6472 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:21:15,375 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:21:15,389 basehttp 9312 6472 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 13:21:31,473 log 9312 6472 Bad Request: /api/transactions/
WARNING 2026-06-25 13:21:31,526 basehttp 9312 6472 "POST /api/transactions/ HTTP/1.1" 400 125
INFO 2026-06-25 13:21:45,348 basehttp 9312 6472 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:21:45,357 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 13:21:53,802 log 9312 2408 Bad Request: /api/transactions/
WARNING 2026-06-25 13:21:53,858 basehttp 9312 2408 "POST /api/transactions/ HTTP/1.1" 400 187
WARNING 2026-06-25 13:21:57,656 log 9312 2408 Bad Request: /api/transactions/
WARNING 2026-06-25 13:21:57,662 basehttp 9312 2408 "POST /api/transactions/ HTTP/1.1" 400 140
INFO 2026-06-25 13:22:15,346 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:22:15,357 basehttp 9312 6472 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:22:20,725 basehttp 9312 2408 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
INFO 2026-06-25 13:22:20,725 basehttp 9312 6472 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-25 13:22:20,734 basehttp 9312 2408 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-25 13:22:20,734 basehttp 9312 6472 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
WARNING 2026-06-25 13:22:20,755 log 9312 2408 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 13:22:20,759 basehttp 9312 2408 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-25 13:22:20,783 log 9312 2408 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-25 13:22:20,784 basehttp 9312 6472 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 13:22:20,785 basehttp 9312 2408 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 13:22:20,805 basehttp 9312 6472 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
INFO 2026-06-25 13:22:26,501 basehttp 9312 6472 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:22:26,509 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:22:26,530 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:22:26,535 basehttp 9312 3028 "GET /api/transactions/ HTTP/1.1" 200 4582
INFO 2026-06-25 13:22:44,891 basehttp 9312 3028 "POST /api/transactions/ HTTP/1.1" 201 363
INFO 2026-06-25 13:22:44,924 basehttp 9312 3028 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:22:44,929 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:22:57,348 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:22:57,355 basehttp 9312 3028 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:23:27,292 basehttp 9312 3028 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:23:27,301 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:23:57,338 basehttp 9312 3028 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:23:57,345 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:24:27,275 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:24:27,281 basehttp 9312 3028 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:24:57,300 basehttp 9312 3028 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:24:57,307 basehttp 9312 2408 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:25:27,391 basehttp 9312 2408 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:25:27,396 basehttp 9312 3028 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:31:07,493 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:31:07,509 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:31:28,346 basehttp 9312 14160 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-25 13:31:32,339 basehttp 9312 14160 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:31:32,343 basehttp 9312 9212 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:31:32,361 basehttp 9312 14160 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:31:32,376 basehttp 9312 9212 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 13:31:46,480 log 9312 9212 Bad Request: /api/transactions/
WARNING 2026-06-25 13:31:46,500 basehttp 9312 9212 "POST /api/transactions/ HTTP/1.1" 400 125
WARNING 2026-06-25 13:31:52,151 log 9312 9212 Bad Request: /api/transactions/
WARNING 2026-06-25 13:31:52,166 basehttp 9312 9212 "POST /api/transactions/ HTTP/1.1" 400 125
WARNING 2026-06-25 13:31:53,046 log 9312 9212 Bad Request: /api/transactions/
WARNING 2026-06-25 13:31:53,052 basehttp 9312 9212 "POST /api/transactions/ HTTP/1.1" 400 125
WARNING 2026-06-25 13:31:57,361 log 9312 9212 Bad Request: /api/transactions/
WARNING 2026-06-25 13:31:57,386 basehttp 9312 9212 "POST /api/transactions/ HTTP/1.1" 400 125
WARNING 2026-06-25 13:32:01,951 log 9312 9212 Bad Request: /api/transactions/
WARNING 2026-06-25 13:32:01,984 basehttp 9312 9212 "POST /api/transactions/ HTTP/1.1" 400 125
INFO 2026-06-25 13:32:02,343 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:32:02,347 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:32:17,693 basehttp 9312 14160 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 13:32:17,697 log 9312 9212 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 13:32:17,702 basehttp 9312 9212 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 13:32:17,711 basehttp 9312 14160 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 13:32:17,729 log 9312 9212 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 13:32:17,730 basehttp 9312 9212 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 13:32:22,070 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:32:22,085 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:32:22,100 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:32:22,106 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 13:32:24,471 log 9312 14160 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 13:32:24,480 basehttp 9312 14160 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-25 13:32:24,543 log 9312 14160 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-25 13:32:24,547 basehttp 9312 9212 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 13:32:24,563 basehttp 9312 14160 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 13:32:24,603 basehttp 9312 9212 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
INFO 2026-06-25 13:32:29,303 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:32:29,309 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 13:32:29,336 basehttp 9312 9212 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 13:32:29,343 basehttp 9312 14160 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:25:49,654 autoreload 12520 2488 Watching for file changes with StatReloader
INFO 2026-06-25 15:26:57,781 basehttp 12520 7572 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-06-25 15:27:27,766 basehttp 12520 7572 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-25 15:28:02,710 basehttp 12520 7572 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-25 15:28:02,729 basehttp 12520 7572 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 15:28:02,738 basehttp 12520 7572 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 15:28:02,950 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:03,004 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:28:03,027 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:03,047 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:28:05,645 basehttp 12520 11420 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-25 15:28:05,667 basehttp 12520 7572 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
INFO 2026-06-25 15:28:05,667 basehttp 12520 11420 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
WARNING 2026-06-25 15:28:05,729 log 12520 7572 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 15:28:05,730 basehttp 12520 7572 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 15:28:05,751 basehttp 12520 11420 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 15:28:05,755 log 12520 7572 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 15:28:05,762 basehttp 12520 7572 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 15:28:05,865 basehttp 12520 7572 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
INFO 2026-06-25 15:28:07,917 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:07,926 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:28:07,957 basehttp 12520 1152 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:07,965 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 15:28:08,839 log 12520 11420 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 15:28:08,841 basehttp 12520 11420 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-25 15:28:08,884 log 12520 1152 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-25 15:28:08,897 basehttp 12520 11420 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 15:28:08,897 basehttp 12520 1152 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 15:28:08,927 basehttp 12520 11420 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
INFO 2026-06-25 15:28:12,125 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:12,130 basehttp 12520 1152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:28:12,178 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:12,182 basehttp 12520 1152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:28:42,080 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:28:42,084 basehttp 12520 1152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:29:12,071 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:29:12,088 basehttp 12520 1152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:29:37,696 basehttp 12520 1152 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:29:37,741 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4574
INFO 2026-06-25 15:29:37,741 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:29:37,974 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:29:52,995 basehttp 12520 7572 "POST /api/transactions/ HTTP/1.1" 201 370
INFO 2026-06-25 15:29:53,044 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:29:53,050 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:30:07,589 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:30:07,598 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 15:30:15,278 log 12520 11420 Bad Request: /api/transactions/
WARNING 2026-06-25 15:30:15,281 basehttp 12520 11420 "POST /api/transactions/ HTTP/1.1" 400 125
INFO 2026-06-25 15:30:37,842 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:30:37,848 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:31:07,607 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:31:07,650 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:31:37,600 basehttp 12520 7572 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:31:37,608 basehttp 12520 11420 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:32:07,604 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:32:07,616 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:32:37,622 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:32:37,635 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:33:07,634 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:33:07,641 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:33:37,633 basehttp 12520 7572 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:33:37,633 basehttp 12520 11420 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:34:28,779 basehttp 12520 11420 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-25 15:37:31,168 basehttp 12520 10496 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
WARNING 2026-06-25 15:37:46,071 log 12520 10496 Bad Request: /api/auth/login/
WARNING 2026-06-25 15:37:46,150 basehttp 12520 10496 "POST /api/auth/login/ HTTP/1.1" 400 100
WARNING 2026-06-25 15:39:10,613 log 12520 10496 Bad Request: /api/auth/login/
WARNING 2026-06-25 15:39:10,664 basehttp 12520 10496 "POST /api/auth/login/ HTTP/1.1" 400 100
WARNING 2026-06-25 15:44:51,489 log 12520 4336 Bad Request: /api/auth/login/
WARNING 2026-06-25 15:44:51,491 basehttp 12520 4336 "POST /api/auth/login/ HTTP/1.1" 400 100
INFO 2026-06-25 15:45:14,154 basehttp 12520 2516 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-06-25 15:45:28,993 basehttp 12520 2516 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-25 15:46:35,631 basehttp 12520 2516 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-25 15:46:35,643 basehttp 12520 2516 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 15:46:35,661 basehttp 12520 2516 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-25 15:46:35,687 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:46:35,710 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:46:35,776 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:46:35,800 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:47:06,279 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:47:06,299 basehttp 12520 2424 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:47:36,302 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:47:36,311 basehttp 12520 2424 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:48:06,393 basehttp 12520 2424 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:48:06,421 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:48:36,280 basehttp 12520 2424 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:48:36,286 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:49:06,435 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:49:06,441 basehttp 12520 2424 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:49:36,301 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:49:36,304 basehttp 12520 2424 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:50:16,296 basehttp 12520 2516 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:50:16,340 basehttp 12520 2424 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:51:18,801 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:51:18,816 basehttp 12520 2424 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:52:16,317 basehttp 12520 2424 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:52:16,326 basehttp 12520 2516 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:54:08,537 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:54:08,572 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:54:36,345 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:54:36,346 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:55:06,492 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:55:06,497 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:55:45,678 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:55:45,701 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:56:07,236 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:56:07,253 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:56:36,293 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:56:36,304 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:57:06,320 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:57:06,379 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:57:36,317 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:57:36,367 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:58:06,367 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:58:06,367 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:58:36,303 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:58:36,306 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:59:06,788 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:59:06,802 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 15:59:35,744 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 15:59:35,748 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:00:05,787 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:00:05,887 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:00:36,322 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:00:36,327 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:01:06,304 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:01:06,310 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:02:07,300 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:02:07,329 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:02:56,044 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:02:56,115 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:03:05,690 basehttp 12520 10720 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:03:05,706 basehttp 12520 10152 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:03:36,301 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:03:36,310 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:03:54,501 basehttp 12520 10720 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-25 16:03:54,522 basehttp 12520 10152 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
WARNING 2026-06-25 16:03:54,568 log 12520 10152 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 16:03:54,575 basehttp 12520 10152 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 16:03:54,582 basehttp 12520 10720 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
WARNING 2026-06-25 16:03:54,624 log 12520 10152 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 16:03:54,631 basehttp 12520 10152 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-25 16:03:54,631 basehttp 12520 10720 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2856
INFO 2026-06-25 16:03:57,463 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:03:57,603 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-25 16:03:57,623 basehttp 12520 10152 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-25 16:03:57,687 basehttp 12520 10720 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-25 16:03:58,199 log 12520 10720 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-25 16:03:58,201 basehttp 12520 10720 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-25 16:03:58,356 log 12520 10720 Not Found: /api/transactions/fraud-alerts/
